-1.889035249,29.87308905314076 - 5.388192223615701im,29.87308905314076 + 5.388192223615701im
-1.888872826,29.873007841673406 - 5.387713481707869im,29.873007841673406 + 5.387713481707869im
-1.888947156,29.8730450064436 - 5.387932572992396im,29.8730450064436 + 5.387932572992396im
-1.888947156,29.8730450064436 - 5.387932572992396im,29.8730450064436 + 5.387932572992396im
-1.88887145,29.87300715343373 - 5.387709424366289im,29.87300715343373 + 5.387709424366289im
-1.887241535,29.87219219629041 - 5.382903091656487im,29.87219219629041 + 5.382903091656487im
-1.886930383,29.872036620108 - 5.381985111821271im,29.872036620108 + 5.381985111821271im
-1.885174766,29.871158811562992 - 5.376802904168743im,29.871158811562992 + 5.376802904168743im
-1.883876055,29.870509456061377 - 5.37296644651962im,29.870509456061377 + 5.37296644651962im
-1.885615427,29.871379142032804 - 5.378104070367845im,29.871379142032804 + 5.378104070367845im
-1.886100126,29.871621491819425 - 5.379534939901639im,29.871621491819425 + 5.379534939901639im
-1.886129042,29.87163594973276 - 5.379620290598885im,29.87163594973276 + 5.379620290598885im
-1.886228182,29.871685519332722 - 5.379912909872009im,29.871685519332722 + 5.379912909872009im
-1.886179989,29.871661423074563 - 5.379770666652531im,29.871661423074563 + 5.379770666652531im
-1.886120781,29.871631818905602 - 5.3795959048425015im,29.871631818905602 + 5.3795959048425015im
-1.886073964,29.87160841080611 - 5.379457716515419im,29.87160841080611 + 5.379457716515419im
-1.886051933,29.871597395183457 - 5.3793926853177565im,29.871597395183457 + 5.3793926853177565im
-1.886051933,29.871597395183457 - 5.3793926853177565im,29.871597395183457 + 5.3793926853177565im
-1.886065703,29.8716042799511 - 5.379433329921052im,29.8716042799511 + 5.379433329921052im
-1.886056064,29.871599460614966 - 5.379404878735408im,29.871599460614966 + 5.379404878735408im
-1.885984462,29.871563659654214 - 5.379193521713949im,29.871563659654214 + 5.379193521713949im
-1.885945907,29.8715443820838 - 5.379079710175725im,29.8715443820838 + 5.379079710175725im
-1.885963808,29.871553332395667 - 5.379132551587552im,29.871553332395667 + 5.379132551587552im
-1.885901844,29.871522350463323 - 5.378949636493511im,29.871522350463323 + 5.378949636493511im
-1.885933514,29.87153818570256 - 5.379043127314089im,29.87153818570256 + 5.379043127314089im
-1.885820602,29.871481729351455 - 5.378709803765406im,29.871481729351455 + 5.378709803765406im
-1.88582611,29.87148448333791 - 5.378726063995615im,29.87148448333791 + 5.378726063995615im
-1.885855026,29.871498941736327 - 5.3788114292872695im,29.871498941736327 + 5.3788114292872695im
-1.885779292,29.87146107439384 - 5.37858785025723im,29.87146107439384 + 5.37858785025723im
-1.885787554,29.87146520539372 - 5.378612241210387im,29.87146520539372 + 5.378612241210387im
-1.88562782,29.871385338655386 - 5.378140660492422im,29.871385338655386 + 5.378140660492422im
-1.885693917,29.871418387150356 - 5.378335803043335im,29.871418387150356 + 5.378335803043335im
-1.885596149,29.871369502823427 - 5.378047151833674im,29.871369502823427 + 5.378047151833674im
-1.885655361,29.87139910889413 - 5.378221970867011im,29.87139910889413 + 5.378221970867011im
-1.88564159,29.871392223780564 - 5.378181315854433im,29.871392223780564 + 5.378181315854433im
-1.885558969,29.871350912855377 - 5.377937378440655im,29.871350912855377 + 5.377937378440655im
-1.885300081,29.871221469250045 - 5.377172959732456im,29.871221469250045 + 5.377172959732456im
-1.885389591,29.87126622415216 - 5.3774372674084985im,29.87126622415216 + 5.3774372674084985im
-1.885415755,29.87127930626167 - 5.377514523785613im,29.87127930626167 + 5.377514523785613im
-1.885481854,29.871312355614798 - 5.377709692170119im,29.871312355614798 + 5.377709692170119im
-1.885268408,29.871205632782576 - 5.377079431939712im,29.871205632782576 + 5.377079431939712im
-1.88531936,29.87123110880887 - 5.377229888787706im,29.87123110880887 + 5.377229888787706im
-1.885183029,29.871162942868672 - 5.3768273043283585im,29.871162942868672 + 5.3768273043283585im
-1.885143093,29.871142974852514 - 5.37670936905727im,29.871142974852514 + 5.37670936905727im
-1.885222964,29.871182910787184 - 5.376945236658475im,29.871182910787184 + 5.376945236658475im
-1.885088008,29.871115432601034 - 5.376546694891631im,29.871115432601034 + 5.376546694891631im
-1.885061843,29.8711023499665 - 5.376469422702605im,29.8711023499665 + 5.376469422702605im
-1.885068728,29.871105792769125 - 5.3764897576116075im,29.871105792769125 + 5.3764897576116075im
-1.884915867,29.871029361867762 - 5.376038302053138im,29.871029361867762 + 5.376038302053138im
-1.884926884,29.87103487044903 - 5.376070840831964im,29.87103487044903 + 5.376070840831964im
-1.884897964,29.871020410407347 - 5.375985426059996im,29.871020410407347 + 5.375985426059996im
-1.884873175,29.871008016045142 - 5.375912212170282im,29.871008016045142 + 5.375912212170282im
-1.88481258,29.87097771855693 - 5.375733240111829im,29.87097771855693 + 5.375733240111829im
-1.884731327,29.870937092026722 - 5.375493244219278im,29.870937092026722 + 5.375493244219278im
-1.884663845,29.870903351041832 - 5.375293916336647im,29.870903351041832 + 5.375293916336647im
-1.884610134,29.87087649577295 - 5.375135261607696im,29.87087649577295 + 5.375135261607696im
-1.88469552,29.870919188681704 - 5.37538747945046im,29.870919188681704 + 5.37538747945046im
-1.884644564,29.870893710709222 - 5.375236963969558im,29.870893710709222 + 5.375236963969558im
-1.884516484,29.8708296707791 - 5.374858620114919im,29.8708296707791 + 5.374858620114919im
-1.8844793,29.870811078353192 - 5.374748772679473im,29.870811078353192 + 5.374748772679473im
-1.884420079,29.870781468018627 - 5.374573825198191im,29.870781468018627 + 5.374573825198191im
-1.884330558,29.87073670780294 - 5.374309357412812im,29.87073670780294 + 5.374309357412812im
-1.884345708,29.870744282643166 - 5.374354114539604im,29.870744282643166 + 5.374354114539604im
-1.8843099,29.870726378452712 - 5.374248324284285im,29.870726378452712 + 5.374248324284285im
-1.88437463,29.870758743662755 - 5.374439558786846im,29.870758743662755 + 5.374439558786846im
-1.884336067,29.87073946229192 - 5.374325632780671im,29.87073946229192 + 5.374325632780671im
-1.884260319,29.870701587905554 - 5.3741018415608215im,29.870701587905554 + 5.3741018415608215im
-1.884235528,29.87068919257553 - 5.374028598496932im,29.87068919257553 + 5.374028598496932im
-1.884093669,29.87061826301887 - 5.373609463581399im,29.87061826301887 + 5.373609463581399im
-1.884232773,29.870687815314316 - 5.374020460308672im,29.870687815314316 + 5.374020460308672im
-1.884154269,29.870648563174413 - 5.373788516053392im,29.870648563174413 + 5.373788516053392im
-1.884042709,29.870592783168576 - 5.373458891480121im,29.870592783168576 + 5.373458891480121im
-1.884028936,29.870585896695253 - 5.373418195494258im,29.870585896695253 + 5.373418195494258im
-1.883976599,29.870559727990706 - 5.37326354755245im,29.870559727990706 + 5.37326354755245im
-1.883865036,29.870503946771215 - 5.37293388636686im,29.870503946771215 + 5.37293388636686im
-1.883911865,29.870527361203067 - 5.373072265467037im,29.870527361203067 + 5.373072265467037im
-1.883880187,29.870511522043273 - 5.372978656519076im,29.870511522043273 + 5.372978656519076im
-1.883988995,29.87056592585694 - 5.373300175153832im,29.87056592585694 + 5.373300175153832im
-1.883779642,29.870461249520396 - 5.372681537577316im,29.870461249520396 + 5.372681537577316im
-1.883771378,29.87045711750468 - 5.372657116011673im,29.87045711750468 + 5.372657116011673im
-1.883736944,29.87043990072754 - 5.372555358129825im,29.87043990072754 + 5.372555358129825im
-1.883756227,29.870449542131684 - 5.372612342813578im,29.870449542131684 + 5.372612342813578im
-1.883592322,29.870367589470746 - 5.37212795109944im,29.870367589470746 + 5.37212795109944im
-1.883545491,29.87034417412262 - 5.371989544347361im,29.87034417412262 + 5.371989544347361im
-1.883527585,29.870335221159905 - 5.371936623047358im,29.870335221159905 + 5.371936623047358im
-1.883552378,29.87034761756459 - 5.3720098985357145im,29.87034761756459 + 5.3720098985357145im
-1.883578548,29.87036070261759 - 5.372087243651963im,29.87036070261759 + 5.372087243651963im
-1.883516566,29.870329711634632 - 5.371904055798946im,29.870329711634632 + 5.371904055798946im
-1.883526208,29.870334532469656 - 5.37193255215358im,29.870334532469656 + 5.37193255215358im
-1.883373317,29.870258087129496 - 5.371480661144347im,29.870258087129496 + 5.371480661144347im
-1.883387091,29.870264974155745 - 5.371521373817285im,29.870264974155745 + 5.371521373817285im
-1.883228688,29.870185772652476 - 5.371053156899403im,29.870185772652476 + 5.371053156899403im
-1.883290672,29.87021676472804 - 5.371236377740332im,29.87021676472804 + 5.371236377740332im
-1.88324384,29.870193348514896 - 5.371097944872139im,29.870193348514896 + 5.371097944872139im
-1.883241085,29.87019197108641 - 5.3710898016359465im,29.87019197108641 + 5.3710898016359465im
-1.883256237,29.87019954693733 - 5.37113458926135im,29.87019954693733 + 5.37113458926135im
-1.883144664,29.870143760796665 - 5.370804779527398im,29.870143760796665 + 5.370804779527398im
-1.883020693,29.870081775301912 - 5.3704382972653715im,29.870081775301912 + 5.3704382972653715im
-1.883023448,29.870083152767574 - 5.370446441624472im,29.870083152767574 + 5.370446441624472im
-1.883053753,29.870098304859198 - 5.370536028648057im,29.870098304859198 + 5.370536028648057im
-1.882917383,29.870030120004042 - 5.3701328736640095im,29.870030120004042 + 5.3701328736640095im
-1.88304411,29.870093483745237 - 5.370507523870263im,29.870093483745237 + 5.370507523870263im
-1.882871926,29.87000739146593 - 5.369998481024143im,29.87000739146593 + 5.369998481024143im
-1.882786521,29.869964689021835 - 5.369745975422323im,29.869964689021835 + 5.369745975422323im
-1.882903608,29.870023232581612 - 5.370092149025332im,29.870023232581612 + 5.370092149025332im
-1.882798918,29.869970887791432 - 5.369782630298659im,29.869970887791432 + 5.369782630298659im
-1.882768613,29.86995573522691 - 5.369693028987745im,29.86995573522691 + 5.369693028987745im
-1.882844376,29.869993616532767 - 5.369917029078763im,29.869993616532767 + 5.369917029078763im
-1.882673565,29.86990821090975 - 5.369411995670478im,29.86990821090975 + 5.369411995670478im
-1.8825978,29.869870328811427 - 5.369187971630857im,29.869870328811427 + 5.369187971630857im
-1.882836111,29.869989484043753 - 5.369892593221308im,29.869989484043753 + 5.369892593221308im
-1.882827846,29.869985351550557 - 5.369868157237465im,29.869985351550557 + 5.369868157237465im
-1.882644637,29.86989374687733 - 5.369326460472776im,29.86989374687733 + 5.369326460472776im
-1.882738308,29.86994058260615 - 5.369603425977393im,29.86994058260615 + 5.369603425977393im
-1.882537189,29.86984002287968 - 5.369008744749533im,29.86984002287968 + 5.369008744749533im
-1.882648769,29.869895813170814 - 5.369338679881554im,29.869895813170814 + 5.369338679881554im
-1.882369126,29.869755991619492 - 5.368511761916773im,29.869755991619492 + 5.368511761916773im
-1.882206571,29.869674713837046 - 5.368031023850531im,29.869674713837046 + 5.368031023850531im
-1.882407698,29.869775277635416 - 5.368625828173893im,29.869775277635416 + 5.368625828173893im
-1.881990284,29.86956657054985 - 5.367391321906142im,29.86956657054985 + 5.367391321906142im
-1.882433872,29.869788364522904 - 5.368703228708206im,29.869788364522904 + 5.368703228708206im
-1.88267632,29.869909588433977 - 5.36942014179901im,29.869909588433977 + 5.36942014179901im
-1.882272695,29.869707776181077 - 5.36822658422188im,29.869707776181077 + 5.36822658422188im
-1.881481919,29.86931238810476 - 5.3658874773504115im,29.86931238810476 + 5.3658874773504115im
-1.882071564,29.869607210719888 - 5.367631729614771im,29.869607210719888 + 5.367631729614771im
-1.882227235,29.869685045848318 - 5.368092137336392im,29.869685045848318 + 5.368092137336392im
-1.881291791,29.869217323936915 - 5.365324940860443im,29.869217323936915 + 5.365324940860443im
-1.87786321,29.86750303353861 - 5.355171458651985im,29.86750303353861 + 5.355171458651985im
-1.881994417,29.86956863700894 - 5.367403546322239im,29.86956863700894 + 5.367403546322239im
-1.882301625,29.869722240872395 - 5.368312139338268im,29.869722240872395 + 5.368312139338268im
-1.879703082,29.86842296939171 - 5.360622285850867im,29.86842296939171 + 5.360622285850867im
-1.887028136,29.872085496449813 - 5.3822735228977665im,29.872085496449813 + 5.3822735228977665im
-1.879920807,29.8685318319741 - 5.361266985805682im,29.8685318319741 + 5.361266985805682im
-1.881922779,29.869532818236696 - 5.367191651963883im,29.869532818236696 + 5.367191651963883im
-1.881363434,29.869253145477483 - 5.365536919001603im,29.869253145477483 + 5.365536919001603im
-1.88023636,29.868689608664724 - 5.362201236372046im,29.868689608664724 + 5.362201236372046im
-1.881880072,29.869511464588335 - 5.367065325803578im,29.869511464588335 + 5.367065325803578im
-1.880550523,29.868846690315664 - 5.3631312235286135im,29.868846690315664 + 5.3631312235286135im
-1.881801545,29.869472201136936 - 5.366833039850517im,29.869472201136936 + 5.366833039850517im
-1.882107382,29.869625119818934 - 5.367737668110251im,29.869625119818934 + 5.367737668110251im
-1.882199683,29.869671269827478 - 5.368010652512847im,29.869671269827478 + 5.368010652512847im
-1.882013704,29.869578280470847 - 5.367460593178972im,29.869578280470847 + 5.367460593178972im
-1.882421474,29.869782165476167 - 5.368666565455315im,29.869782165476167 + 5.368666565455315im
-1.882093606,29.869618231713215 - 5.367696922816288im,29.869618231713215 + 5.367696922816288im
-1.882006816,29.869574836379925 - 5.367440219380672im,29.869574836379925 + 5.367440219380672im
-1.882104627,29.869623742198723 - 5.367729519079581im,29.869623742198723 + 5.367729519079581im
-1.882345707,29.86974428220823 - 5.368442506059575im,29.86974428220823 + 5.368442506059575im
-1.882063299,29.86960307783972 - 5.367607281932187im,29.86960307783972 + 5.367607281932187im
-1.882092229,29.869617542902006 - 5.3676928482675565im,29.869617542902006 + 5.3676928482675565im
-1.882117026,29.869629941486025 - 5.367766189606875im,29.869629941486025 + 5.367766189606875im
-1.882180396,29.869661626585227 - 5.367953612299892im,29.869661626585227 + 5.367953612299892im
-1.882059166,29.869601011398068 - 5.367595058043438im,29.869601011398068 + 5.367595058043438im
-1.882015081,29.869578969288682 - 5.367464667928082im,29.869578969288682 + 5.367464667928082im
-1.882010949,29.869576902834826 - 5.367452443670198im,29.869576902834826 + 5.367452443670198im
-1.882057788,29.86960032258395 - 5.367590983406823im,29.86960032258395 + 5.367590983406823im
-1.881903492,29.869523174667396 - 5.36713460185832im,29.869523174667396 + 5.36713460185832im
-1.88198064,29.869561748807914 - 5.36736279814553im,29.869561748807914 + 5.36736279814553im
-1.881962731,29.86955279412921 - 5.36730982499018im,29.86955279412921 + 5.36730982499018im
-1.88188145,29.869512153417443 - 5.367069400893752im,29.869512153417443 + 5.367069400893752im
-1.881918646,29.869530751759477 - 5.367179426999284im,29.869530751759477 + 5.367179426999284im
-1.881768481,29.869455669044424 - 5.366735231820284im,29.869455669044424 + 5.366735231820284im
-1.881663777,29.869403316976445 - 5.3664254930254085im,29.869403316976445 + 5.3664254930254085im
-1.881776747,29.869459802073827 - 5.366759684017767im,29.869459802073827 + 5.366759684017767im
-1.881815322,29.869479089489058 - 5.366873792598554im,29.869479089489058 + 5.366873792598554im
-1.881638978,29.869390917704113 - 5.366352130861227im,29.869390917704113 + 5.366352130861227im
-1.881758837,29.869450847171496 - 5.366706704096526im,29.869450847171496 + 5.366706704096526im
-1.881677554,29.8694102054448 - 5.366466249290795im,29.8694102054448 + 5.366466249290795im
-1.881636223,29.86938954000486 - 5.366343979439293im,29.86938954000486 + 5.366343979439293im
-1.881492941,29.86931789900312 - 5.36592008610619im,29.86931789900312 + 5.36592008610619im
-1.881462631,29.869302744014718 - 5.365830411485884im,29.869302744014718 + 5.365830411485884im
-1.881448854,29.869295855365028 - 5.365789649731801im,29.869295855365028 + 5.365789649731801im
-1.881404766,29.8692738116079 - 5.3656592097538836im,29.8692738116079 + 5.3656592097538836im
-1.881415788,29.86927932255834 - 5.365691820086209im,29.86927932255834 + 5.365691820086209im
-1.881217391,29.869180124312074 - 5.365104799639573im,29.869180124312074 + 5.365104799639573im
-1.881308324,29.869225590474176 - 5.365373859737779im,29.869225590474176 + 5.365373859737779im
-1.881220147,29.869181502082004 - 5.365112953201177im,29.869181502082004 + 5.365112953201177im
-1.88118708,29.86916496881218 - 5.365015109532488im,29.86916496881218 + 5.365015109532488im
-1.881094769,29.869118813079503 - 5.364741951891061im,29.869118813079503 + 5.364741951891061im
-1.881189836,29.86916634658722 - 5.365023263249im,29.86916634658722 + 5.365023263249im
-1.881109925,29.869126390922165 - 5.364786799752468im,29.869126390922165 + 5.364786799752468im
-1.881028635,29.869085745965073 - 5.364546247146052im,29.869085745965073 + 5.364546247146052im
-1.881090636,29.8691167463927 - 5.364729720582187im,29.8691167463927 + 5.364729720582187im
-1.881036902,29.869089879369024 - 5.3645707106828775im,29.869089879369024 + 5.3645707106828775im
-1.880881209,29.869012032891717 - 5.364109959447975im,29.869012032891717 + 5.364109959447975im
-1.880856408,29.86899963243082 - 5.3640365612932905im,29.86899963243082 + 5.3640365612932905im
-1.88087432,29.869008588323027 - 5.364089571186155im,29.869008588323027 + 5.364089571186155im
-1.880821962,29.868982409505975 - 5.363934617518378im,29.868982409505975 + 5.363934617518378im
-1.880806806,29.86897483139602 - 5.363889761559906im,29.86897483139602 + 5.363889761559906im
-1.880702089,29.86892247316104 - 5.363579836017753im,29.86892247316104 + 5.363579836017753im
-1.880736536,29.868939696338774 - 5.3636817874553175im,29.868939696338774 + 5.3636817874553175im
-1.880671776,29.86890731670452 - 5.363490116931039im,29.86890731670452 + 5.363490116931039im
-1.880571192,29.86885702442288 - 5.363192400469858im,29.86885702442288 + 5.363192400469858im
-1.880476117,29.868809487313058 - 5.362910979973941im,29.868809487313058 + 5.362910979973941im
-1.880569814,29.868856335483216 - 5.363188322031776im,29.868856335483216 + 5.363188322031776im
-1.880372775,29.86875781591359 - 5.362605069096197im,29.86875781591359 + 5.362605069096197im
-1.880427891,29.868785374074704 - 5.362768224031944im,29.868785374074704 + 5.362768224031944im
-1.880365885,29.868754371130365 - 5.3625846743326235im,29.868754371130365 + 5.3625846743326235im
-1.880306635,29.868724745874655 - 5.3624092757274395im,29.868724745874655 + 5.3624092757274395im
-1.880269431,29.868706143860017 - 5.362299138387628im,29.868706143860017 + 5.362299138387628im
-1.880222581,29.868682718980246 - 5.362160443266091im,29.868682718980246 + 5.362160443266091im
-1.880294233,29.86871854521253 - 5.362372563566441im,29.86871854521253 + 5.362372563566441im
-1.880161951,29.868652404230403 - 5.361980949410446im,29.868652404230403 + 5.361980949410446im
-1.88015644,29.868649648332887 - 5.3619646314486475im,29.868649648332887 + 5.3619646314486475im
-1.880065494,29.868604175755273 - 5.361695376931767im,29.868604175755273 + 5.361695376931767im
-1.880079274,29.868611065572324 - 5.3617361740582785im,29.868611065572324 + 5.3617361740582785im
-1.879988328,29.868565592564877 - 5.361466906504599im,29.868565592564877 + 5.361466906504599im
-1.879935965,29.86853941090654 - 5.3613118666999355im,29.86853941090654 + 5.3613118666999355im
-1.87995939,29.86855112377445 - 5.361381227242284im,29.86855112377445 + 5.361381227242284im
-1.879853285,29.868498071104078 - 5.361067056635607im,29.868498071104078 + 5.361067056635607im
-1.879842261,29.868492559098783 - 5.3610344143339645im,29.868492559098783 + 5.3610344143339645im
-1.879856041,29.86849944910424 - 5.361075217175734im,29.86849944910424 + 5.361075217175734im
-1.879759581,29.868451218821797 - 5.360789589872899im,29.868451218821797 + 5.360789589872899im
-1.879636936,29.868389896639755 - 5.360426410188507im,29.868389896639755 + 5.360426410188507im
-1.879656229,29.868399542886756 - 5.3604835414300975im,29.868399542886756 + 5.3604835414300975im
-1.879664497,29.868403676985636 - 5.360508026036135im,29.868403676985636 + 5.360508026036135im
-1.879625912,29.868384384488373 - 5.360393763454111im,29.868384384488373 + 5.360393763454111im
-1.87955701,29.868349933373594 - 5.360189716245576im,29.868349933373594 + 5.360189716245576im
-1.879519802,29.8683313296507 - 5.360079527083236im,29.8683313296507 + 5.360079527083236im
-1.879444009,29.86829343291585 - 5.3598550597168595im,29.86829343291585 + 5.3598550597168595im
-1.879427472,29.868285164490576 - 5.359806083599315im,29.868285164490576 + 5.359806083599315im
-1.879278639,29.868210747909345 - 5.359365275658042im,29.868210747909345 + 5.359365275658042im
-1.879373727,29.868258291992756 - 5.359646907705524im,29.868258291992756 + 5.359646907705524im
-1.879278639,29.868210747909345 - 5.359365275658042im,29.868210747909345 + 5.359365275658042im
-1.879235918,29.86818938734374 - 5.35923873984341im,29.86818938734374 + 5.35923873984341im
-1.879296554,29.86821970553262 - 5.35941833805401im,29.86821970553262 + 5.35941833805401im
-1.87912429,29.868133573725302 - 5.358908097982191im,29.868133573725302 + 5.358908097982191im
-1.879022309,29.868082582838824 - 5.358606009847704im,29.868082582838824 + 5.358606009847704im
-1.879154609,29.868148733055193 - 5.358997904237192im,29.868148733055193 + 5.358997904237192im
-1.878952023,29.8680474401003 - 5.358397802708256im,29.8680474401003 + 5.358397802708256im
-1.878854174,29.867998515391825 - 5.358107930404358im,29.867998515391825 + 5.358107930404358im
-1.87903609,29.868089473536386 - 5.358646833699242im,29.868089473536386 + 5.358646833699242im
-1.878891384,29.86801712063176 - 5.358218165633373im,29.86801712063176 + 5.358218165633373im
-1.87892446,29.86803365855161 - 5.3583161503405945im,29.86803365855161 + 5.3583161503405945im
-1.878839014,29.86799093545494 - 5.3580630190167895im,29.86799093545494 + 5.3580630190167895im
-1.878709465,29.867926160874706 - 5.357679213351146im,29.867926160874706 + 5.357679213351146im
-1.878742541,29.867942699163137 - 5.357777209256532im,29.867942699163137 + 5.357777209256532im
-1.878738407,29.867940631880746 - 5.357764959879721im,29.867940631880746 + 5.357764959879721im
-1.878640555,29.867891705891903 - 5.357475048674262im,29.867891705891903 + 5.357475048674262im
-1.878640555,29.867891705891903 - 5.357475048674262im,29.867891705891903 + 5.357475048674262im
-1.878599208,29.8678710327626 - 5.357352545625205im,29.8678710327626 + 5.357352545625205im
-1.878530297,29.867836577314396 - 5.357148366804507im,29.867836577314396 + 5.357148366804507im
-1.878488951,29.86781590390585 - 5.357025855268361im,29.86781590390585 + 5.357025855268361im
-1.878418661,29.867780758870985 - 5.356817578351665im,29.867780758870985 + 5.356817578351665im
-1.878407635,29.86777524589688 - 5.356784906628027im,29.86777524589688 + 5.356784906628027im
-1.878349748,29.867746302660645 - 5.356613376364755im,29.867746302660645 + 5.356613376364755im
-1.878341479,29.867742167895855 - 5.356588871532034im,29.867742167895855 + 5.356588871532034im
-1.878269809,29.86770633309221 - 5.35637649098019im,29.86770633309221 + 5.35637649098019im
-1.878313913,29.867728385316305 - 5.356507187836505im,29.867728385316305 + 5.356507187836505im
-1.87815679,29.867649823724083 - 5.356041563748388im,29.867649823724083 + 5.356041563748388im
-1.878105794,29.867624325338376 - 5.355890430255992im,29.867624325338376 + 5.355890430255992im
-1.878127846,29.86763535168688 - 5.355955785874263im,29.86763535168688 + 5.355955785874263im
-1.878047905,29.86759538103182 - 5.355718867447392im,29.86759538103182 + 5.355718867447392im
-1.877992773,29.86756781483472 - 5.355555468491765im,29.86756781483472 + 5.355555468491765im
-1.877941775,29.867542315936632 - 5.355404319415499im,29.867542315936632 + 5.355404319415499im
-1.877864588,29.867503722706747 - 5.355175544027668im,29.867503722706747 + 5.355175544027668im
-1.877816346,29.867479601752738 - 5.3550325537721415im,29.867479601752738 + 5.3550325537721415im
-1.877831508,29.86748718263936 - 5.355077494034102im,29.86748718263936 + 5.355077494034102im
-1.877843913,29.867493385172487 - 5.35511426302068im,29.867493385172487 + 5.35511426302068im
-1.877834265,29.86748856098087 - 5.3550856649447915im,29.86748856098087 + 5.3550856649447915im
-1.877646808,29.867394832697762 - 5.35453001075183im,29.867394832697762 + 5.35453001075183im
-1.87758616,29.86736450838058 - 5.354350226253149im,29.86736450838058 + 5.354350226253149im
-1.877496564,29.86731971068152 - 5.354084622968174im,29.86731971068152 + 5.354084622968174im
-1.877515862,29.867329359458253 - 5.354141831094219im,29.867329359458253 + 5.354141831094219im
-1.877525511,29.867334183838068 - 5.354170434896857im,29.867334183838068 + 5.354170434896857im
-1.877492429,29.86731764308354 - 5.354072363993682im,29.86731764308354 + 5.354072363993682im
-1.877416617,29.86727973693488 - 5.35384761047717im,29.86727973693488 + 5.35384761047717im
-1.877391805,29.867267331209753 - 5.353774052453055im,29.867267331209753 + 5.353774052453055im
-1.877415238,29.867279047728914 - 5.353843523950391im,29.867279047728914 + 5.353843523950391im
-1.877281531,29.867212194197375 - 5.353447114010952im,29.867212194197375 + 5.353447114010952im
-1.877300829,29.867221843228315 - 5.353504329875522im,29.867221843228315 + 5.353504329875522im
-1.877127145,29.867135001128496 - 5.352989362086121im,29.867135001128496 + 5.352989362086121im
-1.877150579,29.86714671802759 - 5.353058845151225im,29.86714671802759 + 5.353058845151225im
-1.877109225,29.867126041124138 - 5.352936227286256im,29.867126041124138 + 5.352936227286256im
-1.877111982,29.867127419587625 - 5.352944401909844im,29.867127419587625 + 5.352944401909844im
-1.876976892,29.86705987432905 - 5.3525438286769464im,29.86705987432905 + 5.3525438286769464im
-1.8769507,29.867046778690344 - 5.352466162578615im,29.867046778690344 + 5.352466162578615im
-1.876898317,29.867020587286856 - 5.352310826541603im,29.867020587286856 + 5.352310826541603im
-1.876816986,29.866979921353582 - 5.352069636757313im,29.866979921353582 + 5.352069636757313im
-1.876832149,29.866987503168488 - 5.352114605280514im,29.866987503168488 + 5.352114605280514im
-1.876828014,29.86698543540218 - 5.352102341180379im,29.86698543540218 + 5.352102341180379im
-1.876852827,29.86699784198429 - 5.352175925302366im,29.86699784198429 + 5.352175925302366im
-1.876630884,29.86688687065972 - 5.3515177153793205im,29.86688687065972 + 5.3515177153793205im
-1.876578499,29.866860678229873 - 5.351362348071117im,29.866860678229873 + 5.351362348071117im
-1.876595042,29.866868949541672 - 5.3514114119851035im,29.866868949541672 + 5.3514114119851035im
-1.876603313,29.866873085191283 - 5.351435943750496im,29.866873085191283 + 5.351435943750496im
-1.876568849,29.86685585329025 - 5.35133372721867im,29.86685585329025 + 5.35133372721867im
-1.876515086,29.866828971379334 - 5.351174265000727im,29.866828971379334 + 5.351174265000727im
-1.8764434,29.866793128555976 - 5.350961640314066im,29.866793128555976 + 5.350961640314066im
-1.87647235,29.866807603580234 - 5.351047509131128im,29.866807603580234 + 5.351047509131128im
-1.876375849,29.866759353299706 - 5.350761273654198im,29.866759353299706 + 5.350761273654198im
-1.876293134,29.866717995462302 - 5.35051591511699im,29.866717995462302 + 5.35051591511699im
-1.876280726,29.86671179175054 - 5.350479110234199im,29.86671179175054 + 5.350479110234199im
-1.876268319,29.866705588029344 - 5.350442305063858im,29.866705588029344 + 5.350442305063858im
-1.876192495,29.866667676194886 - 5.3502173783300515im,29.866667676194886 + 5.3502173783300515im
-1.876209039,29.8666759478979 - 5.350266454169783im,29.8666759478979 + 5.350266454169783im
-1.876098749,29.86662080289441 - 5.349939272247015im,29.86662080289441 + 5.349939272247015im
-1.876014652,29.866578754328486 - 5.34968978075959im,29.866578754328486 + 5.34968978075959im
-1.876003622,29.86657323973032 - 5.349657059584314im,29.86657323973032 + 5.349657059584314im
-1.875967777,29.866555317234823 - 5.349550714194802im,29.866555317234823 + 5.349550714194802im
-1.875904359,29.866523608011484 - 5.3493625587774725im,29.866523608011484 + 5.3493625587774725im
-1.875825774,29.86648431580594 - 5.349129399245583im,29.86648431580594 + 5.349129399245583im
-1.875787171,29.866465014233054 - 5.349014860511009im,29.866465014233054 + 5.349014860511009im
-1.87578855,29.866465703576516 - 5.349018951228065im,29.866465703576516 + 5.349018951228065im
-1.875745811,29.866444333875073 - 5.348892137347147im,29.866444333875073 + 5.348892137347147im
-1.875629999,29.86638642831513 - 5.348548495474717im,29.86638642831513 + 5.348548495474717im
-1.875645165,29.866394011232835 - 5.348593497622907im,29.866394011232835 + 5.348593497622907im
-1.875533489,29.86633817305411 - 5.348262108092187im,29.86633817305411 + 5.348262108092187im
-1.875590017,29.866366436919087 - 5.3484298513863635im,29.866366436919087 + 5.3484298513863635im
-1.875548655,29.86634575606149 - 5.348307112977095im,29.86634575606149 + 5.348307112977095im
