-14.81661
-14.81645
-14.81646
-14.81652
-14.81649
-14.81648
-14.81657
-14.81662
-14.81656
-14.8166
-14.81667
-14.81662
-14.81667
-14.81672
-14.81673
-14.8168
-14.81678
-14.81674
-14.81677
-14.81683
-14.81683
-14.81683
-14.81684
-14.81683
-14.81653
-14.81649
-14.81648
-14.81649
-14.81669
-14.81718
-14.81732
-14.81679
-14.8165
-14.81658
-14.81635
-14.81649
-14.81653
-14.81653
-14.81685
-14.81692
-14.81689
-14.81681
-14.81688
-14.81677
-14.8169
-14.81692
-14.81693
-14.81677
-14.81663
-14.81659
-14.81644
-14.81638
-14.81622
-14.81603
-14.81582
-14.8158
-14.81553
-14.81549
-14.8154
-14.81514
-14.81458
-14.81406
-14.81427
-14.81424
-14.81419
-14.81402
-14.81405
-14.81403
-14.81379
-14.81371
-14.81377
-14.81347
-14.81355
-14.81326
-14.8132
-14.81309
-14.81315
-14.8128
-14.81309
-14.81313
-14.81331
-14.81307
-14.81321
-14.81304
-14.81328
-14.8139
-14.81376
-14.81375
-14.81367
-14.81353
-14.81372
-14.81351
-14.81354
-14.81365
-14.81342
-14.81348
-14.81318
-14.81334
-14.81305
-14.81287
-14.81294
-14.81289
-14.81307
-14.81313
-14.81305
-14.81324
-14.81341
-14.81317
-14.81312
-14.81324
-14.81323
-14.81319
-14.81324
-14.81321
-14.81326
-14.81319
-14.81336
-14.81343
-14.81348
-14.81337
-14.8133
-14.81335
-14.81338
-14.81336
-14.81323
-14.81309
-14.81334
-14.81363
-14.81383
-14.81381
-14.81392
-14.81404
-14.81398
-14.81391
-14.81406
-14.81418
-14.81434
-14.81453
-14.81446
-14.81469
-14.81468
-14.81459
-14.81491
-14.81428
-14.81259
-14.81381
-14.81483
-14.81579
-14.81576
-14.81564
-14.81519
-14.81578
-14.81497
-14.81414
-14.81467
-14.81503
-14.81519
-14.81524
-14.81526
-14.81532
-14.81533
-14.81549
-14.8156
-14.8156
-14.81563
-14.81584
-14.81599
-14.81597
-14.81592
-14.81608
-14.81631
-14.81662
-14.81651
-14.81648
-14.81664
-14.81667
-14.81689
-14.81695
-14.81723
-14.81741
-14.81742
-14.81764
-14.81764
-14.81776
-14.81781
-14.81781
-14.81799
-14.81814
-14.81796
-14.81826
-14.81816
-14.81853
-14.81853
-14.81863
-14.8189
-14.81889
-14.81914
-14.81907
-14.81946
-14.81938
-14.81959
-14.81962
-14.82006
-14.82032
-14.82057
-14.82058
-14.82105
-14.82104
-14.8213
-14.8211
-14.82141
-14.82149
-14.82127
-14.82156
-14.82174
-14.82168
-14.82191
-14.82181
-14.82167
-14.822
-14.82183
-14.82197
-14.82204
-14.82189
-14.82183
-14.82177
-14.82182
-14.82177
-14.82182
-14.82203
-14.82182
-14.82209
-14.82199
-14.82204
-14.82221
-14.82222
-14.8222
-14.82228
-14.82207
-14.82233
-14.82214
